Month,Date,Time,Unit.code,ID.code,Sex,Diet.Item,Season
November,11/16/2015,12:12:04 PM,7,31,male,graminoid.leaves,wet
November,11/16/2015,12:21:07 PM,7,16,female,graminoid.leaves,wet
November,11/16/2015,12:21:20 PM,7,39,male,graminoid.leaves,wet
November,11/16/2015,12:21:27 PM,7,2,male,graminoid.leaves,wet
November,11/16/2015,12:31:28 PM,7,47,female,graminoid.leaves,wet
November,11/16/2015,12:31:37 PM,7,16,female,graminoid.leaves,wet
November,11/16/2015,12:31:47 PM,7,52,female,graminoid.leaves,wet
November,11/16/2015,12:32:02 PM,7,2,male,graminoid.leaves,wet
November,11/16/2015,12:32:15 PM,7,39,male,graminoid.leaves,wet
November,11/16/2015,12:41:27 PM,7,52,female,graminoid.leaves,wet
November,11/16/2015,12:51:15 PM,7,47,female,graminoid.leaves,wet
November,11/16/2015,12:51:21 PM,7,52,female,graminoid.leaves,wet
November,11/16/2015,12:51:36 PM,7,10,female,unidentified.underground,wet
November,11/16/2015,12:51:44 PM,7,39,male,graminoid.seeds,wet
November,11/16/2015,12:51:52 PM,7,31,male,graminoid.leaves,wet
November,11/16/2015,12:52:03 PM,7,16,female,graminoid.leaves,wet
November,11/16/2015,12:52:20 PM,7,16,female,graminoid.leaves,wet
November,11/16/2015,1:01:22 PM,7,16,female,graminoid.leaves,wet
November,11/16/2015,1:01:32 PM,7,52,female,graminoid.leaves,wet
November,11/16/2015,1:01:45 PM,7,2,male,graminoid.leaves,wet
November,11/16/2015,1:01:51 PM,7,31,male,graminoid.leaves,wet
November,11/16/2015,3:23:20 PM,5,18,male,graminoid.leaves,wet
November,11/16/2015,3:23:34 PM,5,6,female,graminoid.leaves,wet
November,11/16/2015,3:24:45 PM,5,35,female,graminoid.leaves,wet
November,11/16/2015,3:25:06 PM,5,41,female,graminoid.leaves,wet
November,11/16/2015,3:33:07 PM,5,41,female,graminoid.leaves,wet
November,11/16/2015,3:33:20 PM,5,35,female,graminoid.leaves,wet
November,11/16/2015,3:33:28 PM,5,6,female,graminoid.leaves,wet
November,11/16/2015,3:33:33 PM,5,22,female,graminoid.leaves,wet
November,11/16/2015,3:33:47 PM,5,4,female,graminoid.leaves,wet
November,11/16/2015,3:33:53 PM,5,22,female,graminoid.leaves,wet
November,11/16/2015,3:33:59 PM,5,35,female,graminoid.leaves,wet
November,11/16/2015,3:34:32 PM,5,30,male,graminoid.leaves,wet
November,11/16/2015,3:43:19 PM,5,6,female,graminoid.leaves,wet
November,11/16/2015,3:43:32 PM,5,4,female,graminoid.leaves,wet
November,11/16/2015,3:43:42 PM,5,30,male,graminoid.leaves,wet
November,11/16/2015,3:53:10 PM,5,41,female,graminoid.leaves,wet
November,11/16/2015,3:53:24 PM,5,6,female,graminoid.leaves,wet
November,11/16/2015,3:53:28 PM,5,4,female,graminoid.leaves,wet
November,11/16/2015,4:03:37 PM,5,6,female,graminoid.leaves,wet
November,11/16/2015,4:03:53 PM,5,4,female,graminoid.leaves,wet
November,11/16/2015,4:04:00 PM,5,22,female,graminoid.leaves,wet
November,11/16/2015,4:04:05 PM,5,18,male,graminoid.leaves,wet
November,11/16/2015,4:04:12 PM,5,30,male,graminoid.leaves,wet
November,11/17/2015,9:12:24 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,9:12:33 AM,4,13,male,graminoid.leaves,wet
November,11/17/2015,9:22:34 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,9:32:26 AM,4,12,female,graminoid.leaves,wet
November,11/17/2015,9:32:31 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,9:32:35 AM,4,15,female,graminoid.leaves,wet
November,11/17/2015,9:32:39 AM,4,13,male,graminoid.leaves,wet
November,11/17/2015,9:42:20 AM,4,12,female,graminoid.leaves,wet
November,11/17/2015,9:42:32 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,9:52:28 AM,4,12,female,graminoid.leaves,wet
November,11/17/2015,9:52:35 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,10:03:05 AM,4,15,female,graminoid.leaves,wet
November,11/17/2015,10:12:20 AM,4,12,female,graminoid.leaves,wet
November,11/17/2015,10:12:24 AM,4,50,female,graminoid.leaves,wet
November,11/17/2015,10:12:35 AM,4,13,male,graminoid.leaves,wet
November,11/17/2015,11:43:21 AM,8,46,female,graminoid.leaves,wet
November,11/17/2015,11:43:25 AM,8,24,male,graminoid.leaves,wet
November,11/17/2015,11:43:29 AM,8,17,male,graminoid.leaves,wet
November,11/17/2015,11:53:22 AM,8,29,female,graminoid.leaves,wet
November,11/17/2015,11:53:26 AM,8,46,female,graminoid.leaves,wet
November,11/17/2015,11:53:31 AM,8,24,male,graminoid.leaves,wet
November,11/17/2015,11:53:35 AM,8,17,male,graminoid.leaves,wet
November,11/17/2015,12:03:29 PM,8,29,female,graminoid.leaves,wet
November,11/17/2015,12:13:39 PM,8,24,male,graminoid.leaves,wet
November,11/17/2015,12:23:24 PM,8,29,female,graminoid.leaves,wet
November,11/17/2015,12:23:28 PM,8,46,female,graminoid.leaves,wet
November,11/17/2015,12:23:34 PM,8,24,male,graminoid.leaves,wet
November,11/17/2015,12:23:39 PM,8,17,male,graminoid.leaves,wet
November,11/17/2015,12:33:24 PM,8,29,female,graminoid.leaves,wet
November,11/17/2015,12:33:29 PM,8,46,female,graminoid.leaves,wet
November,11/17/2015,12:33:36 PM,8,24,male,graminoid.leaves,wet
November,11/17/2015,12:33:42 PM,8,17,male,graminoid.leaves,wet
November,11/17/2015,12:43:48 PM,8,46,female,graminoid.seeds,wet
November,11/17/2015,12:43:55 PM,8,24,male,graminoid.leaves,wet
November,11/17/2015,12:43:59 PM,8,17,male,graminoid.leaves,wet
November,11/24/2015,4:13:17 PM,8,29,female,graminoid.leaves,wet
November,11/24/2015,4:13:26 PM,8,46,female,graminoid.leaves,wet
November,11/24/2015,4:13:34 PM,8,24,male,graminoid.leaves,wet
November,11/24/2015,4:13:39 PM,8,17,male,graminoid.leaves,wet
November,11/24/2015,4:23:30 PM,8,29,female,graminoid.leaves,wet
November,11/24/2015,4:23:35 PM,8,46,female,graminoid.leaves,wet
November,11/24/2015,4:23:41 PM,8,24,male,graminoid.leaves,wet
November,11/24/2015,4:23:45 PM,8,17,male,graminoid.leaves,wet
November,11/24/2015,4:33:36 PM,8,24,male,graminoid.leaves,wet
November,11/24/2015,4:33:40 PM,8,17,male,graminoid.leaves,wet
November,11/24/2015,4:43:27 PM,8,29,female,graminoid.leaves,wet
November,11/24/2015,4:43:34 PM,8,24,male,graminoid.leaves,wet
November,11/24/2015,4:43:40 PM,8,17,male,graminoid.leaves,wet
November,11/24/2015,4:44:07 PM,8,46,female,unidentified.underground,wet
November,11/24/2015,4:53:25 PM,8,29,female,graminoid.leaves,wet
November,11/25/2015,8:37:57 AM,3,45,female,graminoid.leaves,wet
November,11/25/2015,8:48:14 AM,3,45,female,graminoid.leaves,wet
November,11/25/2015,11:24:41 AM,2,26,female,unidentified.underground,wet
November,11/25/2015,11:24:50 AM,2,21,female,graminoid.leaves,wet
November,11/25/2015,11:24:56 AM,2,43,female,graminoid.leaves,wet
November,11/25/2015,11:25:02 AM,2,48,female,graminoid.leaves,wet
November,11/25/2015,11:25:09 AM,2,23,female,graminoid.leaves,wet
November,11/25/2015,11:25:19 AM,2,37,female,graminoid.leaves,wet
November,11/25/2015,11:25:26 AM,2,53,female,graminoid.leaves,wet
November,11/25/2015,11:25:31 AM,2,36,male,graminoid.leaves,wet
November,11/25/2015,11:34:49 AM,2,26,female,graminoid.leaves,wet
November,11/25/2015,11:34:53 AM,2,21,female,graminoid.leaves,wet
November,11/25/2015,11:35:02 AM,2,43,female,graminoid.leaves,wet
November,11/25/2015,11:35:09 AM,2,48,female,graminoid.leaves,wet
November,11/25/2015,11:35:15 AM,2,37,female,graminoid.leaves,wet
November,11/25/2015,11:35:20 AM,2,53,female,graminoid.leaves,wet
November,11/25/2015,11:35:32 AM,2,36,male,graminoid.leaves,wet
November,11/25/2015,11:44:57 AM,2,26,female,graminoid.leaves,wet
November,11/25/2015,11:45:09 AM,2,43,female,graminoid.leaves,wet
November,11/25/2015,11:45:22 AM,2,37,female,graminoid.leaves,wet
November,11/25/2015,11:45:32 AM,2,53,female,unidentified.underground,wet
November,11/25/2015,11:45:41 AM,2,36,male,unidentified.underground,wet
November,11/25/2015,11:54:45 AM,2,26,female,graminoid.leaves,wet
November,11/25/2015,11:55:02 AM,2,43,female,graminoid.leaves,wet
November,11/25/2015,11:55:07 AM,2,48,female,graminoid.leaves,wet
November,11/25/2015,11:55:16 AM,2,37,female,graminoid.leaves,wet
November,11/25/2015,11:55:22 AM,2,53,female,graminoid.leaves,wet
November,11/25/2015,11:55:30 AM,2,36,male,graminoid.leaves,wet
November,11/25/2015,12:05:04 PM,2,26,female,graminoid.leaves,wet
November,11/25/2015,12:05:19 PM,2,43,female,graminoid.leaves,wet
November,11/25/2015,12:05:24 PM,2,48,female,graminoid.leaves,wet
November,11/25/2015,12:05:36 PM,2,37,female,graminoid.leaves,wet
November,11/25/2015,12:05:42 PM,2,53,female,graminoid.leaves,wet
November,11/25/2015,12:05:46 PM,2,36,male,graminoid.leaves,wet
November,11/25/2015,12:14:57 PM,2,26,female,graminoid.leaves,wet
November,11/25/2015,12:15:07 PM,2,21,female,graminoid.leaves,wet
November,11/25/2015,12:15:13 PM,2,43,female,graminoid.leaves,wet
November,11/25/2015,12:15:22 PM,2,48,female,graminoid.leaves,wet
November,11/25/2015,12:15:40 PM,2,23,female,graminoid.leaves,wet
November,11/25/2015,12:15:46 PM,2,37,female,graminoid.leaves,wet
November,11/25/2015,12:15:58 PM,2,53,female,graminoid.leaves,wet
November,11/25/2015,12:16:03 PM,2,36,male,graminoid.leaves,wet
November,11/25/2015,12:24:52 PM,2,53,female,graminoid.leaves,wet
November,11/25/2015,12:25:06 PM,2,48,female,graminoid.leaves,wet
November,11/25/2015,12:25:26 PM,2,37,female,graminoid.leaves,wet
November,11/27/2015,1:10:21 PM,4,12,female,graminoid.leaves,wet
November,11/27/2015,1:20:22 PM,4,12,female,graminoid.leaves,wet
November,11/27/2015,1:20:32 PM,4,50,female,graminoid.leaves,wet
November,11/27/2015,1:20:43 PM,4,15,female,graminoid.leaves,wet
November,11/27/2015,1:20:49 PM,4,13,male,graminoid.leaves,wet
November,11/27/2015,1:30:26 PM,4,12,female,graminoid.leaves,wet
November,11/27/2015,1:41:30 PM,4,13,male,graminoid.seeds,wet
November,11/27/2015,1:50:37 PM,4,50,female,graminoid.leaves,wet
November,11/27/2015,1:50:41 PM,4,15,female,graminoid.leaves,wet
November,11/27/2015,1:50:46 PM,4,13,male,graminoid.leaves,wet
November,11/27/2015,2:00:41 PM,4,15,female,graminoid.leaves,wet
November,11/27/2015,2:10:22 PM,4,12,female,graminoid.leaves,wet
November,11/27/2015,2:10:32 PM,4,50,female,unidentified.underground,wet
November,11/27/2015,2:10:42 PM,4,13,male,graminoid.leaves,wet
November,11/27/2015,3:42:09 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,3:42:14 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,3:42:23 PM,1,14,female,graminoid.leaves,wet
November,11/27/2015,3:42:42 PM,1,8,female,graminoid.leaves,wet
November,11/27/2015,3:52:09 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,3:52:23 PM,1,8,female,graminoid.leaves,wet
November,11/27/2015,3:52:28 PM,1,38,female,graminoid.leaves,wet
November,11/27/2015,4:02:26 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,4:02:32 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,4:02:39 PM,1,14,female,unidentified.underground,wet
November,11/27/2015,4:02:47 PM,1,8,female,graminoid.leaves,wet
November,11/27/2015,4:02:52 PM,1,38,female,unidentified.underground,wet
November,11/27/2015,4:03:00 PM,1,51,male,corm.bulb,wet
November,11/27/2015,4:03:36 PM,1,7,female,graminoid.seeds,wet
November,11/27/2015,4:12:30 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,4:12:41 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,4:12:52 PM,1,14,female,graminoid.leaves,wet
November,11/27/2015,4:12:58 PM,1,8,female,graminoid.leaves,wet
November,11/27/2015,4:13:03 PM,1,7,female,graminoid.leaves,wet
November,11/27/2015,4:13:10 PM,1,51,male,graminoid.leaves,wet
November,11/27/2015,4:13:20 PM,1,38,female,graminoid.leaves,wet
November,11/27/2015,4:22:20 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,4:22:32 PM,1,14,female,graminoid.leaves,wet
November,11/27/2015,4:22:44 PM,1,7,female,graminoid.leaves,wet
November,11/27/2015,4:22:49 PM,1,51,male,graminoid.leaves,wet
November,11/27/2015,4:23:08 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,4:32:07 PM,1,11,female,graminoid.leaves,wet
November,11/27/2015,4:32:13 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,4:32:24 PM,1,38,female,graminoid.leaves,wet
November,11/27/2015,4:32:42 PM,1,14,female,graminoid.leaves,wet
November,11/27/2015,4:42:19 PM,1,11,female,corm.bulb,wet
November,11/27/2015,4:42:25 PM,1,20,female,graminoid.leaves,wet
November,11/27/2015,4:42:33 PM,1,14,female,graminoid.leaves,wet
November,11/27/2015,4:42:37 PM,1,8,female,graminoid.leaves,wet
November,11/27/2015,4:43:01 PM,1,51,male,graminoid.leaves,wet
November,11/28/2015,11:58:41 AM,6,44,female,graminoid.leaves,wet
November,11/28/2015,11:58:52 AM,6,49,female,graminoid.leaves,wet
November,11/28/2015,11:59:00 AM,6,32,female,graminoid.leaves,wet
November,11/28/2015,11:59:12 AM,6,34,female,graminoid.leaves,wet
November,11/28/2015,11:59:19 AM,6,40,female,graminoid.leaves,wet
November,11/28/2015,11:59:25 AM,6,19,male,graminoid.leaves,wet
November,11/28/2015,11:59:29 AM,6,9,male,graminoid.leaves,wet
November,11/28/2015,11:59:34 AM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:08:44 PM,6,44,female,graminoid.leaves,wet
November,11/28/2015,12:08:50 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:08:57 PM,6,49,female,graminoid.leaves,wet
November,11/28/2015,12:09:05 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:09:10 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:09:14 PM,6,40,female,graminoid.leaves,wet
November,11/28/2015,12:09:21 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:09:32 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:09:37 PM,6,9,male,graminoid.leaves,wet
November,11/28/2015,12:18:38 PM,6,44,female,graminoid.leaves,wet
November,11/28/2015,12:18:49 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:18:53 PM,6,19,male,graminoid.leaves,wet
November,11/28/2015,12:18:58 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:19:03 PM,6,9,male,graminoid.leaves,wet
November,11/28/2015,12:19:12 PM,6,49,female,graminoid.leaves,wet
November,11/28/2015,12:19:23 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:19:37 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:19:41 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:29:06 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:29:11 PM,6,49,female,graminoid.leaves,wet
November,11/28/2015,12:29:15 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:29:20 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:29:27 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:29:31 PM,6,19,male,graminoid.leaves,wet
November,11/28/2015,12:29:35 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:29:40 PM,6,9,male,graminoid.leaves,wet
November,11/28/2015,12:38:44 PM,6,44,female,graminoid.leaves,wet
November,11/28/2015,12:38:49 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:38:54 PM,6,49,female,graminoid.leaves,wet
November,11/28/2015,12:39:01 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:39:07 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:39:14 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:39:19 PM,6,40,female,graminoid.leaves,wet
November,11/28/2015,12:39:23 PM,6,19,male,graminoid.leaves,wet
November,11/28/2015,12:39:27 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:39:32 PM,6,9,male,graminoid.leaves,wet
November,11/28/2015,12:48:38 PM,6,44,female,graminoid.leaves,wet
November,11/28/2015,12:48:50 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:49:00 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:49:05 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:49:12 PM,6,40,female,graminoid.leaves,wet
November,11/28/2015,12:49:17 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:49:26 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:49:30 PM,6,9,male,graminoid.leaves,wet
November,11/28/2015,12:58:50 PM,6,44,female,graminoid.leaves,wet
November,11/28/2015,12:58:57 PM,6,33,female,graminoid.leaves,wet
November,11/28/2015,12:59:00 PM,6,49,female,graminoid.leaves,wet
November,11/28/2015,12:59:11 PM,6,32,female,graminoid.leaves,wet
November,11/28/2015,12:59:16 PM,6,34,female,graminoid.leaves,wet
November,11/28/2015,12:59:21 PM,6,40,female,graminoid.leaves,wet
November,11/28/2015,12:59:26 PM,6,25,female,graminoid.leaves,wet
November,11/28/2015,12:59:31 PM,6,19,male,graminoid.leaves,wet
November,11/28/2015,12:59:37 PM,6,28,male,graminoid.leaves,wet
November,11/28/2015,12:59:44 PM,6,9,male,graminoid.leaves,wet
December,12/1/2015,1:00:12 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,1:00:23 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:00:39 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:00:44 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,1:01:05 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:01:12 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:01:17 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:01:22 PM,6,25,female,graminoid.leaves,dry
December,12/1/2015,1:01:27 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:01:35 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,1:10:26 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,1:10:33 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:10:37 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:10:47 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,1:10:56 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:10:59 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:11:18 PM,6,25,female,graminoid.leaves,dry
December,12/1/2015,1:11:26 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:11:34 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,1:11:39 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,1:20:50 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,1:20:59 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:21:06 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:21:21 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:21:27 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:21:33 PM,6,25,female,graminoid.leaves,dry
December,12/1/2015,1:21:39 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:21:45 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,1:21:51 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,1:30:36 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,1:30:44 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:30:52 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:31:02 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,1:31:11 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:31:17 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:31:23 PM,6,25,female,unidentified.underground,dry
December,12/1/2015,1:31:29 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:31:34 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,1:31:39 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,1:40:32 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,1:40:48 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,1:41:01 PM,6,25,female,graminoid.leaves,dry
December,12/1/2015,1:41:09 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:41:15 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:41:21 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,1:41:25 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,1:41:31 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:41:36 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:41:42 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:50:34 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:50:55 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,1:51:08 PM,6,49,female,graminoid.leaves,dry
December,12/1/2015,1:51:16 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,1:51:23 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,1:51:28 PM,6,40,female,graminoid.leaves,dry
December,12/1/2015,1:51:33 PM,6,25,female,graminoid.leaves,dry
December,12/1/2015,1:51:40 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,1:51:45 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,1:51:49 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,2:00:25 PM,6,44,female,graminoid.leaves,dry
December,12/1/2015,2:00:29 PM,6,33,female,graminoid.leaves,dry
December,12/1/2015,2:00:38 PM,6,49,female,unidentified.underground,dry
December,12/1/2015,2:00:43 PM,6,32,female,graminoid.leaves,dry
December,12/1/2015,2:00:48 PM,6,25,female,unidentified.underground,dry
December,12/1/2015,2:00:52 PM,6,19,male,graminoid.leaves,dry
December,12/1/2015,2:00:56 PM,6,28,male,graminoid.leaves,dry
December,12/1/2015,2:01:01 PM,6,9,male,graminoid.leaves,dry
December,12/1/2015,2:01:27 PM,6,34,female,graminoid.leaves,dry
December,12/1/2015,2:01:31 PM,6,40,female,graminoid.leaves,dry
December,12/2/2015,10:28:15 AM,4,12,female,graminoid.leaves,dry
December,12/2/2015,10:28:20 AM,4,50,female,unidentified.underground,dry
December,12/2/2015,10:28:42 AM,4,15,female,unidentified.underground,dry
December,12/2/2015,10:28:47 AM,4,13,male,graminoid.seeds,dry
December,12/2/2015,10:28:55 AM,4,12,female,graminoid.leaves,dry
December,12/2/2015,10:38:12 AM,4,12,female,unidentified.underground,dry
December,12/2/2015,10:38:19 AM,4,50,female,unidentified.underground,dry
December,12/2/2015,10:38:27 AM,4,15,female,unidentified.underground,dry
December,12/2/2015,10:38:34 AM,4,13,male,graminoid.seeds,dry
December,12/2/2015,10:48:26 AM,4,12,female,unidentified.underground,dry
December,12/2/2015,10:48:32 AM,4,50,female,unidentified.underground,dry
December,12/2/2015,10:48:40 AM,4,15,female,unidentified.underground,dry
December,12/2/2015,10:48:46 AM,4,13,male,unidentified.underground,dry
December,12/2/2015,10:58:13 AM,4,12,female,unidentified.underground,dry
December,12/2/2015,10:58:19 AM,4,50,female,unidentified.underground,dry
December,12/2/2015,10:58:26 AM,4,15,female,unidentified.underground,dry
December,12/2/2015,10:58:32 AM,4,13,male,unidentified.underground,dry
December,12/2/2015,11:08:15 AM,4,50,female,forb.leaves,dry
December,12/2/2015,11:08:24 AM,4,13,male,graminoid.leaves,dry
December,12/2/2015,11:18:08 AM,4,12,female,graminoid.leaves,dry
December,12/2/2015,11:18:13 AM,4,50,female,graminoid.leaves,dry
December,12/2/2015,11:18:17 AM,4,15,female,graminoid.leaves,dry
December,12/2/2015,11:18:27 AM,4,13,male,unidentified.underground,dry
December,12/2/2015,11:28:14 AM,4,12,female,unidentified.underground,dry
December,12/2/2015,11:28:21 AM,4,50,female,graminoid.leaves,dry
December,12/2/2015,11:28:35 AM,4,13,male,unidentified.underground,dry
December,12/2/2015,11:37:45 AM,2,26,female,graminoid.leaves,dry
December,12/2/2015,11:37:52 AM,2,21,female,graminoid.leaves,dry
December,12/2/2015,11:38:00 AM,2,43,female,graminoid.leaves,dry
December,12/2/2015,11:38:05 AM,2,48,female,graminoid.leaves,dry
December,12/2/2015,11:38:10 AM,2,23,female,graminoid.leaves,dry
December,12/2/2015,11:38:15 AM,2,37,female,graminoid.leaves,dry
December,12/2/2015,11:38:21 AM,2,53,female,graminoid.leaves,dry
December,12/2/2015,11:38:27 AM,2,48,female,forb.leaves,dry
December,12/2/2015,11:38:32 AM,2,36,male,graminoid.leaves,dry
December,12/2/2015,11:47:42 AM,2,26,female,graminoid.leaves,dry
December,12/2/2015,11:47:47 AM,2,21,female,graminoid.leaves,dry
December,12/2/2015,11:47:54 AM,2,43,female,graminoid.leaves,dry
December,12/2/2015,11:48:00 AM,2,48,female,graminoid.leaves,dry
December,12/2/2015,11:48:08 AM,2,48,female,graminoid.leaves,dry
December,12/2/2015,11:48:24 AM,2,23,female,graminoid.leaves,dry
December,12/2/2015,11:48:33 AM,2,53,female,graminoid.leaves,dry
December,12/2/2015,11:48:38 AM,2,48,female,graminoid.leaves,dry
December,12/2/2015,11:48:45 AM,2,36,male,graminoid.leaves,dry
December,12/2/2015,11:57:45 AM,2,26,female,graminoid.leaves,dry
December,12/2/2015,11:57:50 AM,2,21,female,graminoid.leaves,dry
December,12/2/2015,11:58:07 AM,2,37,female,graminoid.leaves,dry
December,12/2/2015,11:58:17 AM,2,53,female,graminoid.leaves,dry
December,12/2/2015,11:58:40 AM,2,48,female,graminoid.leaves,dry
December,12/2/2015,11:59:03 AM,2,43,female,graminoid.leaves,dry
December,12/2/2015,12:07:40 PM,2,21,female,graminoid.leaves,dry
December,12/2/2015,12:07:46 PM,2,43,female,graminoid.leaves,dry
December,12/2/2015,12:07:53 PM,2,48,female,graminoid.leaves,dry
December,12/2/2015,12:08:01 PM,2,23,female,graminoid.leaves,dry
December,12/2/2015,12:08:07 PM,2,37,female,graminoid.leaves,dry
December,12/2/2015,12:08:11 PM,2,53,female,graminoid.leaves,dry
December,12/2/2015,12:08:18 PM,2,36,male,graminoid.leaves,dry
December,12/2/2015,12:17:39 PM,2,26,female,graminoid.leaves,dry
December,12/2/2015,12:17:43 PM,2,21,female,graminoid.leaves,dry
December,12/2/2015,12:17:49 PM,2,43,female,graminoid.leaves,dry
December,12/2/2015,12:17:56 PM,2,48,female,graminoid.leaves,dry
December,12/2/2015,12:18:05 PM,2,37,female,graminoid.leaves,dry
December,12/2/2015,12:18:11 PM,2,53,female,graminoid.leaves,dry
December,12/2/2015,12:27:39 PM,2,26,female,graminoid.leaves,dry
December,12/2/2015,12:27:55 PM,2,21,female,graminoid.leaves,dry
December,12/2/2015,12:28:10 PM,2,23,female,graminoid.leaves,dry
December,12/2/2015,12:28:19 PM,2,37,female,graminoid.leaves,dry
December,12/2/2015,12:28:24 PM,2,53,female,graminoid.leaves,dry
December,12/2/2015,12:28:33 PM,2,36,male,graminoid.leaves,dry
